age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
32,blue-collar,married,secondary,no,2263,no,no,cellular,7,may,113,2,-1,0,unknown,no
28,management,single,tertiary,no,1,yes,no,cellular,16,jul,241,2,-1,0,unknown,no
50,blue-collar,married,primary,no,808,yes,no,cellular,20,nov,302,3,-1,0,unknown,no
27,admin,married,secondary,no,102,yes,no,cellular,29,jan,123,2,-1,0,unknown,no
54,admin,divorced,tertiary,no,122,no,no,cellular,26,oct,322,1,547,1,failure,no
31,blue-collar,single,secondary,no,58,yes,no,unknown,21,may,542,1,-1,0,unknown,no
47,management,married,tertiary,no,0,no,yes,cellular,21,aug,374,1,-1,0,unknown,yes
35,technician,married,secondary,no,1368,no,no,cellular,27,may,329,1,41,2,other,yes
26,blue-collar,single,secondary,no,49,no,no,cellular,21,jul,489,3,-1,0,unknown,no
53,blue-collar,divorced,secondary,no,145,yes,no,unknown,8,may,193,1,-1,0,unknown,no
35,admin,single,tertiary,no,170,no,no,unknown,12,jul,12,1,-1,0,unknown,no
43,management,married,tertiary,no,3529,yes,no,cellular,4,aug,190,3,-1,0,unknown,no
34,services,married,secondary,no,210,yes,yes,cellular,17,apr,175,1,332,1,failure,no
59,retired,divorced,secondary,no,21,yes,no,telephone,19,nov,121,2,-1,0,unknown,no
49,retired,married,secondary,no,8648,no,no,cellular,17,nov,527,1,-1,0,unknown,no
48,services,married,secondary,no,300,no,yes,cellular,16,jul,52,8,-1,0,unknown,no
42,blue-collar,married,secondary,no,4900,yes,no,telephone,11,may,231,1,284,2,failure,no
48,blue-collar,married,primary,no,1670,no,no,unknown,17,jun,145,1,-1,0,unknown,no
44,technician,married,secondary,no,339,yes,yes,telephone,6,aug,244,3,-1,0,unknown,no
25,blue-collar,married,primary,no,172,yes,no,unknown,29,may,95,3,-1,0,unknown,no
52,housemaid,divorced,primary,no,337,no,no,cellular,28,jan,130,1,-1,0,unknown,no
34,housemaid,married,secondary,no,520,yes,no,cellular,3,feb,22,6,-1,0,unknown,no
31,management,single,secondary,no,202,yes,no,cellular,7,may,590,1,-1,0,unknown,no
36,housemaid,single,primary,no,207,no,no,unknown,20,jun,1478,5,-1,0,unknown,no
32,blue-collar,single,secondary,no,604,no,no,cellular,30,jan,410,2,196,2,other,no
36,management,married,secondary,no,1160,yes,no,cellular,15,apr,56,1,323,3,failure,no
33,management,divorced,tertiary,yes,280,no,yes,cellular,18,nov,155,1,-1,0,unknown,no
51,management,divorced,tertiary,no,492,no,yes,cellular,29,jul,54,7,-1,0,unknown,no
29,student,single,secondary,no,1377,yes,no,cellular,3,aug,248,1,446,2,success,yes
34,technician,married,secondary,no,159,yes,no,cellular,18,oct,252,1,-1,0,unknown,yes
53,technician,married,secondary,no,6831,no,no,cellular,13,may,1130,2,-1,0,unknown,yes
40,entrepreneur,married,tertiary,no,3571,no,no,unknown,9,jun,222,3,-1,0,unknown,no
32,management,married,tertiary,no,859,yes,yes,cellular,11,may,195,5,172,11,other,no
26,management,single,tertiary,no,97,yes,no,cellular,22,jul,233,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,143,1,-1,0,unknown,no
44,management,divorced,tertiary,no,5773,no,no,unknown,23,may,597,6,-1,0,unknown,yes
28,technician,single,tertiary,no,172,yes,yes,cellular,2,feb,194,2,-1,0,unknown,no
53,services,divorced,primary,no,200,no,no,cellular,17,nov,182,3,-1,0,unknown,no
31,management,married,tertiary,no,18,yes,no,cellular,30,jul,72,19,-1,0,unknown,no
32,services,single,secondary,no,-408,yes,no,unknown,23,may,253,2,-1,0,unknown,no
29,unemployed,single,tertiary,no,1311,no,no,cellular,28,aug,622,1,-1,0,unknown,yes
30,blue-collar,single,primary,no,334,no,no,cellular,12,aug,188,1,-1,0,unknown,no
44,management,divorced,tertiary,no,0,no,no,cellular,28,aug,70,10,-1,0,unknown,no
34,admin,single,primary,no,286,yes,no,cellular,13,may,329,1,-1,0,unknown,no
61,housemaid,married,tertiary,no,746,no,no,cellular,7,aug,108,4,-1,0,unknown,no
36,housemaid,married,primary,no,191,yes,no,unknown,3,jun,132,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,43,no,no,cellular,15,may,354,8,-1,0,unknown,no
45,management,single,tertiary,no,997,no,yes,cellular,19,nov,152,1,-1,0,unknown,no
32,admin,married,secondary,no,3,yes,yes,cellular,15,jul,612,4,-1,0,unknown,no
49,blue-collar,married,secondary,no,360,no,no,cellular,10,jul,168,1,-1,0,unknown,no
39,technician,divorced,secondary,no,566,no,no,cellular,21,nov,46,7,-1,0,unknown,no
38,technician,single,tertiary,no,1619,no,no,unknown,9,jun,324,1,-1,0,unknown,no
37,blue-collar,single,primary,no,0,yes,no,unknown,5,jun,309,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,1472,yes,no,cellular,20,nov,769,4,-1,0,unknown,no
41,entrepreneur,married,tertiary,no,221,yes,no,unknown,14,may,57,2,-1,0,unknown,no
40,blue-collar,divorced,secondary,no,-333,yes,no,unknown,5,may,183,2,-1,0,unknown,no
29,student,single,secondary,no,658,no,no,cellular,15,jul,198,2,244,4,other,yes
27,technician,married,tertiary,no,77,yes,no,cellular,16,jul,143,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,1001,yes,no,unknown,7,may,201,4,-1,0,unknown,no
35,blue-collar,married,secondary,no,209,yes,yes,telephone,28,jul,66,2,-1,0,unknown,no
46,services,married,primary,no,116,yes,no,cellular,18,may,267,4,341,3,failure,no
27,self-employed,single,secondary,no,923,no,no,cellular,5,feb,139,1,-1,0,unknown,no
26,technician,single,tertiary,no,14054,no,no,cellular,23,jul,178,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,195,2,-1,0,unknown,no
42,admin,divorced,secondary,no,2129,no,no,cellular,13,aug,633,1,182,2,other,yes
39,blue-collar,married,secondary,no,49,yes,no,cellular,14,may,566,1,370,2,failure,no
35,technician,single,secondary,no,1717,no,no,cellular,14,aug,206,2,-1,0,unknown,no
39,technician,married,secondary,no,5574,no,no,cellular,14,aug,102,2,-1,0,unknown,no
33,management,married,tertiary,no,864,yes,no,cellular,20,apr,170,1,235,19,failure,no
33,technician,married,secondary,no,1434,yes,no,cellular,20,nov,200,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,539,yes,yes,cellular,17,apr,147,3,347,2,failure,no
26,technician,married,tertiary,no,2026,no,no,cellular,22,may,43,1,-1,0,unknown,no
51,management,married,tertiary,no,1700,no,no,cellular,4,aug,147,1,-1,0,unknown,no
38,entrepreneur,married,tertiary,no,1110,yes,no,cellular,20,nov,888,2,183,2,failure,yes
39,management,divorced,tertiary,no,115,no,no,cellular,29,aug,345,2,-1,0,unknown,no
47,technician,married,secondary,no,-18,yes,no,telephone,21,jul,105,2,-1,0,unknown,no
50,management,married,secondary,no,3002,no,no,cellular,8,aug,125,2,-1,0,unknown,no
33,management,married,tertiary,no,32,no,no,cellular,29,aug,27,7,-1,0,unknown,no
55,services,married,secondary,no,617,yes,no,cellular,20,apr,529,3,-1,0,unknown,no
33,management,married,tertiary,no,2213,no,no,cellular,18,feb,240,1,385,9,failure,no
45,blue-collar,married,secondary,no,607,yes,no,unknown,26,may,398,7,-1,0,unknown,no
35,management,married,secondary,no,53,yes,no,cellular,18,nov,378,1,-1,0,unknown,no
25,blue-collar,single,secondary,no,330,yes,no,unknown,4,jun,605,1,-1,0,unknown,no
35,admin,single,tertiary,no,777,no,yes,cellular,28,may,85,1,-1,0,unknown,no
48,technician,married,secondary,no,71,no,no,unknown,20,jun,524,4,-1,0,unknown,no
22,student,single,secondary,no,2162,no,no,telephone,2,feb,168,1,-1,0,unknown,no
50,blue-collar,married,primary,no,12519,yes,no,cellular,17,apr,146,2,147,4,success,no
38,admin,single,secondary,no,2345,yes,no,unknown,29,may,174,2,-1,0,unknown,no
26,blue-collar,single,secondary,no,428,no,yes,cellular,7,jul,575,1,-1,0,unknown,no
58,management,single,tertiary,no,331,no,yes,cellular,28,jul,82,3,-1,0,unknown,no
45,blue-collar,married,secondary,no,28,no,yes,cellular,4,feb,215,1,222,1,other,no
40,technician,married,secondary,no,1232,no,no,cellular,28,aug,175,11,-1,0,unknown,no
35,management,married,tertiary,no,5057,yes,no,unknown,4,jun,193,10,-1,0,unknown,no
55,blue-collar,divorced,primary,no,39,yes,no,unknown,13,may,343,1,-1,0,unknown,no
53,admin,divorced,secondary,no,1151,yes,no,unknown,5,may,412,1,-1,0,unknown,no
51,management,married,tertiary,no,656,yes,no,cellular,25,jul,268,2,-1,0,unknown,no
30,admin,single,secondary,no,110,no,no,cellular,28,jul,132,4,-1,0,unknown,no
35,technician,divorced,secondary,no,54,no,no,cellular,22,aug,73,2,-1,0,unknown,no
31,technician,single,secondary,no,1970,no,no,telephone,17,apr,284,3,-1,0,unknown,no
41,blue-collar,married,secondary,no,167,no,no,unknown,20,jun,48,1,-1,0,unknown,no
34,admin,married,secondary,no,3487,yes,no,unknown,2,jun,464,1,-1,0,unknown,no
57,management,married,secondary,no,139,no,no,cellular,17,aug,80,1,-1,0,unknown,no
64,entrepreneur,married,tertiary,no,2331,no,no,telephone,9,nov,201,1,-1,0,unknown,yes
50,self-employed,divorced,secondary,no,985,yes,yes,telephone,21,nov,167,1,-1,0,unknown,no
35,management,single,secondary,no,0,yes,no,cellular,6,may,495,1,-1,0,unknown,no
27,blue-collar,single,secondary,no,23,no,no,cellular,26,feb,590,2,-1,0,unknown,no
31,technician,married,tertiary,no,1197,yes,no,unknown,24,jun,351,3,-1,0,unknown,no
26,management,single,tertiary,no,1720,no,no,cellular,3,feb,383,1,-1,0,unknown,no
53,services,married,primary,no,171,yes,yes,cellular,5,may,343,4,167,6,other,no
24,student,single,secondary,no,1847,no,no,cellular,9,dec,390,1,-1,0,unknown,no
42,management,married,secondary,no,0,no,no,cellular,30,jul,458,3,-1,0,unknown,no
38,blue-collar,single,secondary,no,4860,yes,no,cellular,7,may,130,1,-1,0,unknown,no
30,blue-collar,single,secondary,no,-390,yes,no,cellular,5,may,275,1,-1,0,unknown,no
27,admin,single,tertiary,no,2068,no,no,cellular,7,apr,49,2,-1,0,unknown,no
54,blue-collar,married,primary,no,6242,yes,no,cellular,7,may,162,1,-1,0,unknown,no
74,retired,married,tertiary,no,4912,no,no,telephone,20,apr,268,2,181,3,failure,no
55,management,married,primary,no,19,yes,no,unknown,16,may,56,3,-1,0,unknown,no
41,technician,married,secondary,no,-378,yes,no,cellular,5,feb,361,1,253,2,failure,no
35,management,single,tertiary,no,13,yes,no,cellular,18,may,17,8,178,5,other,no
60,retired,single,primary,no,470,no,no,unknown,16,jun,100,2,-1,0,unknown,no
48,technician,married,secondary,no,42,yes,yes,cellular,17,nov,92,1,-1,0,unknown,no
53,retired,single,tertiary,no,888,yes,no,cellular,9,jul,128,1,-1,0,unknown,no
59,blue-collar,married,primary,no,6271,yes,no,cellular,25,aug,102,5,-1,0,unknown,no
57,services,married,primary,no,2893,no,no,cellular,8,aug,207,2,-1,0,unknown,no
32,management,single,secondary,no,1473,no,no,cellular,14,aug,253,7,-1,0,unknown,no
52,technician,married,secondary,no,196,yes,yes,cellular,24,feb,116,1,273,3,failure,no
32,self-employed,married,tertiary,no,1423,no,no,cellular,6,aug,1249,4,-1,0,unknown,yes
48,management,married,tertiary,no,6613,no,no,unknown,17,jun,159,3,-1,0,unknown,no
59,services,married,primary,no,31,no,no,unknown,16,jun,41,3,-1,0,unknown,no
48,housemaid,married,secondary,no,513,no,yes,cellular,28,jul,939,3,-1,0,unknown,yes
47,technician,married,secondary,no,-54,yes,no,cellular,16,apr,172,2,-1,0,unknown,no
57,housemaid,married,primary,no,1969,no,no,cellular,14,aug,286,3,-1,0,unknown,no
27,blue-collar,married,secondary,no,0,yes,no,cellular,17,jul,444,6,-1,0,unknown,no
48,technician,married,secondary,no,197,no,yes,cellular,3,feb,47,2,222,3,other,no
33,admin,married,tertiary,no,205,no,no,unknown,1,jul,156,2,-1,0,unknown,no
43,technician,divorced,secondary,no,177,yes,no,unknown,8,may,209,3,-1,0,unknown,no
32,technician,married,secondary,no,286,no,no,cellular,20,apr,60,1,343,4,failure,no
58,services,married,primary,no,2946,yes,no,cellular,14,may,467,1,-1,0,unknown,yes
31,self-employed,single,tertiary,yes,-282,yes,no,cellular,20,nov,131,3,-1,0,unknown,no
33,self-employed,married,secondary,no,47,no,no,cellular,19,aug,168,2,-1,0,unknown,no
55,entrepreneur,married,tertiary,no,625,no,no,unknown,26,jun,48,4,-1,0,unknown,no
43,housemaid,married,tertiary,no,0,no,no,cellular,27,aug,103,6,-1,0,unknown,no
37,technician,divorced,secondary,no,0,yes,no,cellular,11,jul,283,1,-1,0,unknown,no
49,blue-collar,married,secondary,no,3779,yes,no,cellular,12,aug,178,9,-1,0,unknown,no
38,management,married,tertiary,no,1444,yes,no,cellular,7,jul,139,2,-1,0,unknown,no
42,services,married,secondary,no,199,no,no,cellular,30,jan,217,2,-1,0,unknown,no
54,management,married,tertiary,no,1460,no,yes,cellular,3,feb,341,3,202,7,other,no
32,technician,single,secondary,no,1107,no,no,cellular,27,aug,113,8,-1,0,unknown,no
27,entrepreneur,married,tertiary,no,-23,no,no,cellular,10,jul,123,4,-1,0,unknown,no
59,retired,divorced,secondary,no,2651,no,no,telephone,31,jul,258,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,5304,yes,no,unknown,21,may,51,2,-1,0,unknown,no
29,services,married,secondary,no,1135,yes,no,cellular,26,may,407,2,98,1,success,no
49,blue-collar,married,secondary,no,2631,yes,no,unknown,14,may,76,2,-1,0,unknown,no
32,technician,single,secondary,no,-22,yes,no,cellular,20,aug,215,2,-1,0,unknown,no
34,management,single,tertiary,no,808,no,no,cellular,26,may,376,2,97,1,other,no
32,technician,single,tertiary,no,1534,no,no,cellular,2,feb,199,2,-1,0,unknown,no
44,management,married,tertiary,no,839,no,no,cellular,8,nov,240,1,40,2,other,no
47,retired,married,primary,no,197,no,no,unknown,18,jun,57,2,-1,0,unknown,no
50,technician,divorced,secondary,no,0,no,no,cellular,2,feb,91,2,-1,0,unknown,no
50,management,married,tertiary,no,290,no,yes,cellular,8,aug,50,2,-1,0,unknown,no
52,services,married,secondary,no,2257,yes,no,unknown,14,may,203,1,-1,0,unknown,no
51,admin,married,secondary,no,4178,yes,no,unknown,30,may,556,1,-1,0,unknown,no
40,blue-collar,married,primary,no,3462,yes,no,cellular,9,feb,171,3,277,4,other,no
55,management,married,tertiary,no,5709,yes,no,cellular,12,may,442,1,-1,0,unknown,no
56,management,married,tertiary,no,94,no,no,cellular,23,jul,530,3,-1,0,unknown,no
36,technician,married,secondary,no,3763,yes,no,unknown,20,may,83,1,-1,0,unknown,no
58,services,married,secondary,no,0,yes,no,unknown,15,may,183,5,-1,0,unknown,no
36,unemployed,married,secondary,no,439,yes,no,telephone,6,feb,18,6,-1,0,unknown,no
48,blue-collar,married,primary,no,329,no,yes,telephone,23,jul,85,6,-1,0,unknown,no
33,blue-collar,married,primary,no,754,yes,no,unknown,21,may,811,2,-1,0,unknown,no
27,technician,single,secondary,no,-646,yes,no,cellular,25,jul,135,8,-1,0,unknown,no
35,management,single,tertiary,no,1632,yes,no,unknown,2,jun,430,2,-1,0,unknown,no
27,housemaid,married,secondary,no,4848,yes,yes,telephone,23,jul,82,3,-1,0,unknown,no
50,blue-collar,married,secondary,no,3558,no,no,cellular,26,aug,84,10,-1,0,unknown,no
32,admin,married,secondary,no,1293,yes,no,unknown,7,may,161,2,-1,0,unknown,no
86,retired,married,secondary,no,1503,no,no,telephone,18,mar,165,3,101,1,other,no
30,management,married,tertiary,no,359,no,no,cellular,4,mar,117,2,-1,0,unknown,no
38,admin,divorced,secondary,no,407,yes,yes,cellular,19,aug,89,1,-1,0,unknown,no
29,services,single,secondary,no,32,yes,no,unknown,4,jun,563,1,-1,0,unknown,yes
43,services,married,secondary,no,-45,yes,yes,cellular,3,feb,140,3,-1,0,unknown,no
54,technician,married,secondary,no,1670,no,no,cellular,29,aug,207,7,-1,0,unknown,no
41,technician,married,tertiary,no,-210,yes,yes,unknown,23,may,210,1,-1,0,unknown,no
57,housemaid,married,primary,no,58,no,no,unknown,11,jun,510,1,-1,0,unknown,no
55,management,married,tertiary,no,10065,no,no,cellular,20,nov,197,5,177,3,failure,no
49,management,single,tertiary,no,354,yes,no,unknown,19,may,166,3,-1,0,unknown,no
35,technician,married,secondary,no,222,yes,no,cellular,18,nov,233,1,190,6,failure,no
32,blue-collar,single,secondary,yes,-206,yes,no,cellular,6,may,148,1,-1,0,unknown,no
26,housemaid,single,secondary,no,93,no,no,cellular,11,jul,255,3,-1,0,unknown,no
38,admin,married,secondary,no,424,yes,no,cellular,17,apr,279,1,-1,0,unknown,no
34,management,married,tertiary,no,82,no,no,cellular,31,jul,134,5,-1,0,unknown,no
44,technician,married,tertiary,no,964,no,no,cellular,29,jul,158,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,2441,yes,no,unknown,30,may,143,1,-1,0,unknown,no
31,management,married,tertiary,no,242,yes,no,cellular,9,jun,106,4,-1,0,unknown,no
57,technician,married,secondary,no,295,no,no,cellular,19,aug,151,11,-1,0,unknown,no
53,management,married,tertiary,no,241,yes,no,cellular,19,nov,137,1,-1,0,unknown,no
43,blue-collar,married,primary,no,2105,yes,no,cellular,31,jul,36,2,-1,0,unknown,no
28,management,single,secondary,no,171,no,no,cellular,10,mar,93,1,-1,0,unknown,yes
35,management,single,tertiary,no,151,no,no,unknown,20,sep,11,1,850,2,failure,no
60,retired,married,primary,no,22018,no,no,unknown,6,jun,177,2,-1,0,unknown,no
56,retired,married,tertiary,no,281,no,no,cellular,25,may,185,1,83,2,success,no
56,blue-collar,married,primary,no,187,yes,no,cellular,23,jul,156,2,-1,0,unknown,no
43,blue-collar,single,primary,no,189,no,yes,telephone,22,jul,97,15,-1,0,unknown,no
42,services,married,secondary,no,108,yes,yes,cellular,13,may,225,2,365,7,failure,no
33,technician,married,tertiary,no,1746,yes,no,cellular,10,jul,184,1,-1,0,unknown,no
38,technician,married,secondary,no,710,yes,no,cellular,17,apr,196,1,346,3,failure,no
39,blue-collar,married,primary,no,1046,no,no,unknown,19,jun,112,4,-1,0,unknown,no
59,retired,married,secondary,no,667,no,no,cellular,20,nov,486,1,-1,0,unknown,no
54,self-employed,single,tertiary,no,760,no,no,telephone,21,nov,336,1,-1,0,unknown,no
52,technician,married,secondary,no,195,yes,no,cellular,18,feb,220,1,63,5,failure,yes
31,blue-collar,single,secondary,no,501,yes,no,cellular,9,apr,132,1,-1,0,unknown,no
31,admin,single,secondary,no,0,no,no,telephone,29,jan,528,3,-1,0,unknown,no
27,blue-collar,married,secondary,no,613,yes,no,unknown,19,may,65,3,-1,0,unknown,no
28,management,single,tertiary,no,890,yes,no,cellular,7,sep,201,1,-1,0,unknown,yes
33,management,married,tertiary,no,0,yes,no,cellular,28,jul,54,3,-1,0,unknown,no
36,technician,married,tertiary,no,167,yes,no,cellular,28,jan,57,1,-1,0,unknown,no
59,housemaid,married,primary,no,0,no,yes,telephone,28,jul,40,2,-1,0,unknown,no
33,admin,married,secondary,no,0,yes,no,cellular,30,jul,41,5,-1,0,unknown,no
37,management,married,tertiary,no,-120,yes,no,unknown,9,may,77,2,-1,0,unknown,no
31,technician,married,tertiary,no,3564,no,no,cellular,18,nov,1377,1,-1,0,unknown,no
57,retired,married,tertiary,no,1029,no,yes,cellular,8,jul,203,1,-1,0,unknown,no
48,management,divorced,tertiary,yes,-625,yes,no,unknown,29,may,125,2,-1,0,unknown,no
41,admin,married,tertiary,no,1536,no,no,cellular,7,aug,273,1,95,2,failure,yes
33,management,single,tertiary,no,8038,yes,no,cellular,19,nov,60,1,-1,0,unknown,no
52,blue-collar,married,secondary,no,184,yes,no,unknown,3,jul,92,1,-1,0,unknown,no
48,technician,married,secondary,no,256,yes,no,unknown,29,may,150,4,-1,0,unknown,no
37,services,single,secondary,no,594,yes,no,cellular,29,jan,359,1,-1,0,unknown,no
32,management,single,tertiary,no,933,yes,no,cellular,12,may,147,4,307,1,failure,no
34,unemployed,married,secondary,no,978,no,no,cellular,3,jun,262,2,71,1,success,yes
34,blue-collar,single,secondary,no,1351,yes,no,cellular,14,may,334,2,-1,0,unknown,no
39,admin,married,primary,no,510,yes,no,cellular,17,apr,155,1,-1,0,unknown,no
36,services,married,secondary,no,52,yes,no,cellular,5,mar,498,2,179,7,success,yes
47,technician,married,tertiary,no,282,yes,no,unknown,16,may,433,1,-1,0,unknown,no
54,technician,single,secondary,no,770,no,no,unknown,17,jun,89,2,-1,0,unknown,no
48,admin,married,secondary,no,844,no,no,cellular,28,aug,12,21,-1,0,unknown,no
42,blue-collar,married,secondary,no,494,no,no,unknown,20,jun,154,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,1797,yes,no,cellular,27,nov,92,2,99,1,failure,no
34,management,married,tertiary,no,160,yes,yes,cellular,15,jul,130,1,-1,0,unknown,no
34,management,single,tertiary,no,886,yes,no,cellular,21,aug,104,2,-1,0,unknown,no
36,services,married,secondary,no,1053,yes,no,telephone,30,jan,99,1,259,1,failure,no
29,technician,single,tertiary,no,2203,yes,no,cellular,6,may,1131,2,-1,0,unknown,no
25,technician,single,tertiary,no,640,yes,no,unknown,13,may,492,2,-1,0,unknown,no
29,technician,single,tertiary,no,226,yes,no,cellular,15,may,261,1,-1,0,unknown,no
29,technician,single,secondary,no,510,yes,no,unknown,16,jun,179,15,-1,0,unknown,no
47,blue-collar,divorced,primary,no,1279,yes,no,cellular,6,feb,479,2,-1,0,unknown,no
42,admin,divorced,secondary,no,2133,yes,no,cellular,5,may,89,5,-1,0,unknown,no
41,services,divorced,secondary,no,727,yes,no,cellular,11,may,246,1,-1,0,unknown,no
27,blue-collar,married,secondary,no,-132,yes,no,unknown,4,jun,216,1,-1,0,unknown,no
57,technician,divorced,secondary,no,145,no,yes,unknown,16,jun,420,4,-1,0,unknown,no
55,technician,married,secondary,no,0,yes,yes,unknown,20,jun,124,1,-1,0,unknown,no
39,blue-collar,divorced,primary,no,3970,yes,no,cellular,18,nov,56,1,-1,0,unknown,no
30,unemployed,single,secondary,no,500,yes,no,unknown,2,jun,178,2,-1,0,unknown,no
50,management,married,tertiary,no,1562,yes,no,cellular,23,jul,92,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,4731,yes,no,unknown,2,jun,249,2,-1,0,unknown,no
59,retired,married,primary,no,1115,no,no,unknown,19,jun,834,1,-1,0,unknown,yes
62,housemaid,married,secondary,no,2,no,no,cellular,3,nov,322,1,-1,0,unknown,yes
53,admin,married,secondary,no,53,yes,no,cellular,18,may,387,1,-1,0,unknown,yes
48,blue-collar,married,secondary,no,1903,no,no,cellular,29,aug,21,6,-1,0,unknown,no
29,management,married,tertiary,no,-6,yes,no,unknown,9,may,324,1,-1,0,unknown,no
39,blue-collar,married,primary,no,882,yes,no,unknown,30,may,25,4,-1,0,unknown,no
22,student,single,secondary,no,1925,no,no,cellular,4,may,180,1,-1,0,unknown,no
39,entrepreneur,married,tertiary,no,83,yes,no,cellular,11,jul,193,2,-1,0,unknown,no
33,services,single,secondary,no,187,yes,no,cellular,20,apr,168,3,326,1,failure,no
45,management,married,tertiary,no,523,yes,no,unknown,5,may,849,2,-1,0,unknown,no
39,blue-collar,married,secondary,no,1044,yes,no,cellular,2,feb,158,1,-1,0,unknown,no
45,admin,married,secondary,no,597,yes,yes,cellular,18,nov,188,2,-1,0,unknown,no
42,management,single,tertiary,no,4264,yes,no,unknown,28,may,882,1,-1,0,unknown,no
44,services,divorced,secondary,no,206,yes,no,cellular,14,may,78,1,365,1,failure,no
45,services,married,secondary,no,0,yes,yes,unknown,23,may,268,1,-1,0,unknown,no
30,services,single,secondary,no,177,yes,no,cellular,18,may,187,4,356,2,other,no
30,management,single,tertiary,no,520,yes,no,cellular,6,feb,157,5,-1,0,unknown,no
27,services,single,secondary,no,150,no,no,cellular,13,apr,81,3,-1,0,unknown,no
31,admin,single,tertiary,no,493,yes,no,cellular,18,may,158,1,-1,0,unknown,no
33,blue-collar,divorced,primary,no,60,no,no,unknown,9,may,131,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,53,yes,yes,cellular,6,feb,459,1,-1,0,unknown,no
43,technician,married,tertiary,no,0,no,no,cellular,3,feb,132,1,-1,0,unknown,no
35,entrepreneur,married,secondary,no,4872,yes,no,cellular,15,may,34,3,-1,0,unknown,no
33,management,married,tertiary,no,1778,no,no,cellular,12,feb,388,1,-1,0,unknown,yes
35,technician,single,tertiary,no,364,no,yes,cellular,30,jan,162,3,205,3,failure,no
31,technician,married,secondary,no,660,no,no,cellular,22,jun,115,1,-1,0,unknown,no
45,management,divorced,tertiary,no,-901,yes,no,unknown,26,may,86,3,-1,0,unknown,no
44,management,married,tertiary,no,4087,yes,no,unknown,19,may,457,5,-1,0,unknown,no
32,technician,married,secondary,yes,4,yes,yes,cellular,25,aug,132,8,-1,0,unknown,no
